"id","partcoun","colcoun","con","deagen_1","deagen_2","deagen_3","deagen_4","deagen_5","deagen_6","deagen_7","deagen_8","deagen_9","deagen_10","deagen_11","deagen_12","decom_1","decom_2","decom_3","decom_4","decom_5","decom_6","decom_7","decom_8","decom_9","decom_10","decom_11","decom_12","dedom_1","dedom_2","dedom_3","dedom_4","dedom_5","dedom_6","dedom_7","dedom_8","dedom_9","dedom_10","dedom_11","dedom_12","deweak_1","deweak_2","deweak_3","deweak_4","deweak_5","deweak_6","deweak_7","deweak_8","deweak_9","deweak_10","deweak_11","deweak_12","preagen_1","preagen_2","preagen_3","preagen_4","preagen_5","preagen_6","preagen_7","preagen_8","preagen_9","preagen_10","preagen_11","preagen_12","precom_1","precom_2","precom_3","precom_4","precom_5","precom_6","precom_7","precom_8","precom_9","precom_10","precom_11","precom_12","predom_1","predom_2","predom_3","predom_4","predom_5","predom_6","predom_7","predom_8","predom_9","predom_10","predom_11","predom_12","preweak_1","preweak_2","preweak_3","preweak_4","preweak_5","preweak_6","preweak_7","preweak_8","preweak_9","preweak_10","preweak_11","preweak_12","selfconagen_1","selfconagen_2","selfconagen_3","selfconagen_4","selfconagen_5","selfconagen_6","selfconagen_7","selfconagen_8","selfconagen_9","selfconagen_10","selfconagen_11","selfconagen_12","selfconcom_1","selfconcom_2","selfconcom_3","selfconcom_4","selfconcom_5","selfconcom_6","selfconcom_7","selfconcom_8","selfconcom_9","selfconcom_10","selfconcom_11","selfconcom_12","selfcondom_1","selfcondom_2","selfcondom_3","selfcondom_4","selfcondom_5","selfcondom_6","selfcondom_7","selfcondom_8","selfcondom_9","selfcondom_10","selfcondom_11","selfcondom_12","selfconweak_1","selfconweak_2","selfconweak_3","selfconweak_4","selfconweak_5","selfconweak_6","selfconweak_7","selfconweak_8","selfconweak_9","selfconweak_10","selfconweak_11","selfconweak_12","preman_1","preman_2","preman_3","preman_4","maleprepro_text","reman_text","unman_text","age","maj","maj_text","famroles_1","famroles_2","subsosta","areagrow","re_1","re_2","child","cit","mi_1","mi_1_text","mi_2","gen","gen_text","ed","marstat","sexor","sexor_text","eth_whitecaueu","eth_eastapais","eth_southa","eth_blackafa","eth_censouthaf","eth_armideastnorthaf","eth_abnafirstna","eth_southahislat","eth_carsouthis","eth_cana","eth_noid","eth_none","eth_oth","eth_oth_text","femid","masid","genid","polor_1","polor_2","atcheck_1","atcheck_2","atcheck_3","deagen","decom","dedom","deweak","preagen","precom","predom","preweak","selfconagen","selfconcom","selfcondom","selfconweak","preman","eth_sum","eth_sumex","justwhitecaueuid","eth_justloc","eth_white","eth_nonwhite","eth_multi","eth_di","eth_tri","sexor_di","atcheckper_1","atcheckper_2","atcheckper_3","atcheckper_sum"
"766",3,7,1,5,6,7,5,6,7,4,4,6,4,4,4,2,2,2,2,2,2,1,4,2,2,2,4,4,4,4,6,6,5,5,4,6,4,5,6,2,2,3,3,4,4,3,4,3,2,2,4,7,6,5,7,6,5,7,5,7,6,7,6,7,7,6,7,3,5,6,6,7,7,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,4,4,1,7,4,3,7,7,5,6,7,7,7,6,6,6,3,4,7,7,6,7,6,5,1,1,1,1,1,1,1,1,1,3,1,1,5,2,4,1,2,1,1,1,2,1,3,1,1,1,1,1,"Being weak or being controlled by their partner consistently.","I do not really know.","The closest what can be considered is when I was at my lowest point mentally and emotionally a few years ago, and got out of it with willpower alone.   Although I personally do not consider this related to manhood, it could happen to anyone.",27,3," ",0,0,"3",2,0,10,"0",1,5," ",2,1," ",0,2,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",3,4,1,2,7,4,2,3,5.16666666666667,2.25,4.91666666666667,3,6.16666666666667,6,1,1.16666666666667,5.16666666666667,5.83333333333333,1.16666666666667,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"767",3,7,1,2,6,6,1,4,1,1,1,4,4,1,1,2,1,2,1,3,1,1,2,6,5,1,3,7,6,5,3,5,6,7,4,6,6,5,7,3,5,3,4,4,5,3,7,4,4,4,5,6,5,3,7,5,7,6,5,5,6,3,5,7,6,7,7,4,5,5,7,4,5,7,7,1,2,2,4,4,3,2,3,2,1,1,2,2,2,2,4,2,2,3,2,2,3,3,2,1,5,3,5,1,5,3,4,4,4,5,5,4,4,5,4,7,6,5,6,5,4,7,6,1,2,3,2,4,4,3,3,3,2,2,4,6,3,5,6,6,3,5,5,7,4,7,7,1,7,3,2,"Probably wearing makeup :(","Whip their dick out","Wore a dress for someone and then played videogames",18,3," ",6,0,"3",3,0,9,"0",1,1," ",1,1," ",0,1,3," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",4,1,1,1,6,4,2,3,2.66666666666667,2.33333333333333,5.58333333333333,4.25,5.25,5.91666666666667,2.25,2.41666666666667,3.75,5.25,2.75,5.33333333333333,3.25,1,1,1,0,1,0,0,0,0,1,1,1,1,3
"768",3,7,1,4,5,6,4,5,4,4,4,4,4,4,4,2,3,4,3,3,1,2,3,4,4,2,3,3,2,4,6,7,6,6,6,7,5,6,6,1,3,2,3,3,4,2,7,4,3,2,3,6,5,4,7,6,4,7,6,6,6,7,5,7,7,7,7,6,4,7,7,7,4,6,7,2,2,4,2,1,1,3,2,1,4,1,1,4,2,2,2,3,2,2,2,2,4,4,2,4,4,2,5,5,6,4,4,4,4,5,6,6,6,6,6,4,3,4,6,5,4,5,7,2,2,4,1,NA,2,4,2,1,5,2,1,2,2,2,3,2,2,2,4,3,2,2,2,2,6,4,1,"wearing make-up.","Stop worrying about people thinking he was  'real man'","I don't recall such a situation.  I suppose it's not that important to me",37,11," ",8,3,"6",2,0,8,"3",1,1," ",1,1," ",4,3,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",1,5,2,2,7,4,2,3,4.33333333333333,2.83333333333333,5.33333333333333,3.08333333333333,5.75,6.33333333333333,2,2.58333333333333,4.41666666666667,5.16666666666667,NA,2.33333333333333,3.25,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"769",3,7,1,5,7,6,6,7,7,6,6,7,5,6,6,1,3,2,3,1,3,2,3,2,4,1,2,2,5,3,7,7,7,7,7,7,4,6,7,2,3,2,2,1,2,5,4,4,2,3,1,7,7,7,7,7,7,7,7,7,7,7,7,4,4,2,3,1,3,3,7,5,3,3,6,4,3,1,7,3,4,4,4,3,3,5,6,1,1,1,1,1,1,1,1,1,1,3,1,5,6,7,7,7,4,6,5,4,4,5,6,5,4,4,4,4,2,2,5,4,1,3,4,3,3,3,4,3,5,3,3,4,6,5,3,5,1,3,3,2,2,1,1,2,2,4,2,5,7,7,4," "," "," ",23,3," ",10,10,"3",2,NA,8,"0",1,1," ",1,1," ",3,2,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",1,7,7,2,6,4,2,3,6.16666666666667,2.25,5.75,2.58333333333333,7,3.66666666666667,3.91666666666667,1.16666666666667,5.5,3.5,3.75,2.33333333333333,5.75,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"770",3,7,1,5,6,5,5,7,6,2,5,5,6,1,4,2,2,2,1,1,1,1,3,1,2,1,2,4,5,1,7,5,7,7,5,5,6,6,6,2,3,2,1,3,7,1,6,3,3,2,2,5,7,6,6,7,7,4,5,6,6,6,7,3,2,3,2,3,2,NA,3,2,3,2,4,6,6,5,7,5,5,6,5,5,5,6,4,2,1,1,2,3,1,2,6,2,3,2,2,4,6,5,6,2,5,5,5,5,5,5,5,6,5,4,5,5,2,6,5,4,3,4,6,5,3,3,2,2,5,1,2,2,4,1,1,6,3,2,4,4,2,3,5,5,6,6,5,1,1,4,1,"Hard to answer as I am a gay man in touch with both my masculine and feminine sides, but I still identify as a man in all ways. Most of the time being unmanly is portrayed as being sensitive, platonic relationships with women, displaying feminine behaviours (including gait, posture), gossiping, interest in fashion - all stereotypes. Not being 'chivalrous', i.e. holding doors for women.","Be strong-willed, even aggressive at times. Display physical and emotional strength.","As a gay man, the main time I feel 'unmanly' is when I meet people for the first time and they ask if I am married with children. You can see a variety of reactions when I 'come out' to them (as they have asked). I feel people behave differently after this turning point in the conversation, and assumptions and stereotypes then often come into the conversation.",38,11," ",8,0,"5",2,8,7,"0",1,1," ",1,1," ",4,2,5," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",5,3,5,3,7,4,2,3,4.75,1.58333333333333,5.33333333333333,2.91666666666667,6,NA,5.41666666666667,2.25,4.83333333333333,4.58333333333333,2.58333333333333,4.25,1.75,1,1,1,0,1,0,0,0,0,1,1,1,1,3
"771",3,7,1,7,4,7,4,5,4,6,4,7,4,4,4,2,4,2,4,2,2,2,3,4,4,3,1,2,6,2,7,7,6,7,7,7,4,7,4,1,1,3,2,1,4,2,4,4,1,2,1,7,6,6,7,7,7,7,7,7,7,7,7,4,7,5,4,1,1,4,4,4,3,2,5,3,4,4,4,4,4,3,4,4,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,6,6,3,6,5,6,7,7,5,3,6,6,6,7,4,6,4,5,6,7,7,2,5,6,6,4,5,5,4,3,5,3,6,4,4,4,5,3,4,3,2,3,7,3,3,4,3,3,6,7,5,7,"Men should not kill themselves.","Protect women and/or children should a brawl break out in a public place.","I had a testicle removed when aged 10 due to significant health concerns. It took many years (20+) to psychologically deal with the social effects of the supposed emasculation. To fend off the sense of emasculation throughout the years, I have received military training and studied extensively to place myself 'above' other supposed Neanderthal men. As I have matured into adulthood, I realised the folly of this mind-set and have subsequently become more psychologically liberated as a result of relinquishing the need to prove myself as 'a man'.",34,1," ",5,5,"7",2,NA,8,"0",1,2," ",2,1," ",4,3,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",2,6,3,4,2,4,1,3,5,2.75,5.5,2.16666666666667,6.83333333333333,3.66666666666667,3.5,1,5.5,5.41666666666667,4.41666666666667,3.58333333333333,6.25,1,1,1,0,1,0,0,0,0,0,1,0,1,2
"772",3,7,1,6,5,6,5,6,5,7,5,6,6,6,7,3,3,3,3,1,2,2,4,2,1,1,3,7,7,4,7,7,7,7,7,7,7,7,7,2,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,7,NA,7,7,7,7,5,1,5,6,6,3,3,6,5,2,5,2,7,1,1,1,1,1,1,1,1,1,1,1,4,7,6,5,6,7,6,6,7,7,7,2,7,7,6,6,5,6,6,6,5,7,6,7,6,2,3,3,5,4,5,4,3,3,3,5,4,4,1,5,3,1,2,4,4,7,4,3,6,6,7,7,"being dependant of a woman  dressing a certain way (feminine or ""gay"")  advocating against cretin issues (gun control, veganism, feminist causes, etc.)  worrying too much about fashion and grooming  being sophisticated  not being active or not liking sports  being ""soft"" (scared of a altercation or argument)  not being honorable in general","have a family and provide  have a happy household  responsible in general  protective to his property and family  work hard at work  being physically active  standing up for people and whats right","i advocated for gun control once  i backed down from a fight  i cheated on my partner  i chose to ignore my responsibilities  i chose to come to uni before military service    To restore it i became better and stopped doing those things that made me feel unmanly",22,9," ",7,2,"4",1,5,2,"0",1,0,"only studying in UK, born in Mexico until 6yo then in America until after highschool",3,1," ",3,1,1," ",1,0,0,0,0,0,0,0,0,0,0,0,1,"Mexican-American",2,6,6,5,5,4,2,3,5.83333333333333,2.33333333333333,6.75,1.08333333333333,7,NA,4.08333333333333,1.5,5.83333333333333,6.16666666666667,3.83333333333333,3.5,6.5,2,1,0,0,0,0,0,0,0,0,1,1,1,3
"773",3,7,1,7,7,7,7,7,7,7,7,4,4,7,7,4,4,1,4,1,4,1,4,1,4,4,4,1,1,1,7,4,1,4,1,4,1,1,1,NA,1,1,1,1,4,1,4,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,7,7,7,7,7,7,7,7,1,2,1,7,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,1,7,7,7,7,7,7,7,7,7,7,7,7,2,7,7,7,2,7,2,7,7,7,3,7,2,1,2,7,5,1,7,2,1,5,1,2,2,1,1,1,1,1,7,1,1,2,1,1,5,1,7,7,"Being a criminal, bully, attacking the weak and vulnerable.","Be a good and loving husband and father to his children whilst being a proactive member of wider society.","Has never happened",53,4," ",10,5,"10",2,10,1,"2",1,1," ",1,1," ",4,3,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",1,7,1,7,7,4,2,3,6.5,3,2.25,NA,7,6.83333333333333,2.08333333333333,1.58333333333333,7,5.41666666666667,3,1.66666666666667,5,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"774",3,7,1,4,4,4,4,4,4,4,4,5,4,5,4,1,4,5,3,3,2,2,4,3,3,3,3,4,5,3,5,5,4,4,4,5,5,4,5,4,4,3,3,3,4,4,5,4,4,4,4,7,7,7,7,7,6,6,6,7,4,7,7,5,7,7,7,4,5,7,7,7,7,5,7,1,1,5,2,6,1,2,1,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,5,6,6,2,3,2,4,7,4,2,2,6,4,2,1,5,3,3,6,1,4,1,2,6,2,1,2,2,2,2,5,2,6,7,1,1,7,2,5,1,2,1,3,1,7,1,1,1,6,5,5,6,"#NAME?","#NAME?","I was beaten up when i was a child by an older boy, i then behaved more aggressively towards others.",24,6," ",4,4,"3",2,5,9,"0",1,1," ",1,1," ",0,2,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",1,6,5,6,7,4,2,3,4.16666666666667,3,4.41666666666667,3.83333333333333,6.5,6.25,2.58333333333333,1,4.08333333333333,3.16666666666667,2.75,2.66666666666667,5.5,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"775",3,7,1,1,2,6,1,7,6,2,6,6,1,6,7,1,3,2,1,1,1,1,1,1,1,2,1,3,6,1,7,2,7,7,1,6,6,6,7,3,2,3,2,6,6,6,2,2,6,3,2,4,6,4,6,5,4,5,7,5,4,7,7,6,4,6,7,4,5,5,7,4,7,7,7,3,4,2,6,7,2,5,1,2,2,1,1,2,2,3,5,3,1,2,1,2,1,5,1,4,6,7,5,6,2,4,2,5,6,5,7,6,7,6,6,6,7,6,5,5,7,6,6,3,3,1,4,2,5,2,1,2,5,2,7,5,2,5,5,3,2,5,2,2,7,4,2,7,6,7,7,"Crying, moping, weak, and having no confidence in themselves.","Aggression, and being violent towards other men.","I was pointed out and rumoured across a bar. To reconstruct my manly hood, I confronted the verdict and threatened him.",19,6," ",10,NA,"4",2,5,8,"0",1,1," ",1,1," ",0,2,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",5,5,7,2,7,4,2,3,4.25,1.33333333333333,4.91666666666667,3.58333333333333,5.33333333333333,5.75,3,2.33333333333333,4.91666666666667,6.08333333333333,3.08333333333333,3.66666666666667,6.75,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"776",3,7,1,4,6,4,7,7,7,7,7,7,7,6,2,2,4,1,1,2,1,1,6,2,1,1,4,6,1,7,7,4,7,7,7,6,7,2,4,1,2,6,6,1,6,1,4,2,7,2,2,4,7,7,7,7,7,7,7,7,7,7,7,5,7,6,7,7,2,7,7,2,7,6,7,7,7,7,7,4,7,7,7,1,7,1,7,2,2,4,7,1,1,1,4,1,7,7,1,4,5,7,6,2,1,7,6,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,2,1,2,1,7,3,1,6,7,5,4,4,6,2,2,3,5,6,6,7,4,2,4,4," "," "," ",35,1," ",2,2,"6",2,1,10,"0",2,5," ",2,1," ",3,1,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",1,4,6,5,6,2,2,3,5.91666666666667,2.16666666666667,5.41666666666667,3.33333333333333,6.75,5.83333333333333,5.75,3.16666666666667,5.25,7,2.25,4.75,3.5,1,1,1,0,1,0,0,0,0,0,0,1,1,2
"777",3,7,1,6,6,6,4,5,6,4,6,6,6,4,7,3,3,2,3,2,1,2,3,1,2,3,3,6,4,3,6,6,6,6,6,6,7,7,6,2,1,1,2,2,2,2,7,2,3,3,2,6,6,6,6,6,5,6,5,6,6,6,6,4,5,3,4,3,3,4,4,4,4,4,4,4,5,5,6,5,5,5,3,4,5,5,4,2,2,1,3,2,2,2,2,2,2,3,2,6,6,6,6,6,6,6,6,4,6,6,6,6,6,6,7,7,6,6,5,6,6,NA,6,5,5,5,5,2,5,5,2,2,5,5,4,6,4,3,2,5,4,3,2,5,6,2,5,3,6,6,6,"Men crying in public.","Hard to think of something specific, but it would be something to do with physical and mental stamina, courage, and risk-taking."," ",32,7," ",9,0,"8",1,8,5,"4",1,5," ",2,1," ",4,2,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",5,4,5,5,7,4,2,3,5.5,2.33333333333333,5.75,2.41666666666667,5.83333333333333,3.83333333333333,4.66666666666667,2.08333333333333,5.83333333333333,NA,4.16666666666667,3.91666666666667,5.25,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"778",3,7,1,7,4,4,4,4,4,2,4,4,5,4,4,2,4,1,1,2,4,2,2,2,2,3,4,4,5,6,6,4,5,4,7,5,2,5,5,3,4,2,4,3,7,3,5,4,4,4,4,6,6,6,5,7,6,7,7,6,6,7,6,7,7,7,7,1,4,7,7,7,7,7,7,1,1,4,5,5,5,1,1,4,6,4,4,1,1,1,1,1,1,1,1,1,1,4,1,4,5,5,5,5,6,5,5,6,6,6,7,6,6,7,6,5,7,7,6,6,6,6,4,4,4,1,2,1,1,5,1,1,5,3,1,6,5,4,4,6,4,4,1,5,2,4,4,1,5,7,7,"saying ""awww"" to adorable things, people , or animals ;    lifting up pinky while holding a cup or any objects","this man may pretend he likes certain activities that are associated with masculinity, for example, drinking strong alcohol with friends, watch sport games, playing violent video games etc.","I took up more space when sitting in a classroom, and made sure I speak loud and clear whenever I had the chance to speak.",21,6," ",5,5,"6",1,8,2,"0",1,1," ",1,1," ",3,2,1," ",0,1,0,0,0,0,0,0,0,0,0,0,0," ",5,2,6,1,5,4,2,3,4.16666666666667,2.41666666666667,4.83333333333333,3.91666666666667,6.25,6.25,3.41666666666667,1.25,5.41666666666667,6,2.41666666666667,4.08333333333333,5,1,1,0,0,0,1,0,1,1,0,1,1,1,3
"779",3,7,1,6,4,4,4,5,6,4,4,4,4,5,4,2,4,2,1,1,1,1,4,1,4,1,4,2,7,6,5,4,6,6,6,6,4,5,7,2,3,2,2,4,6,3,5,4,5,3,4,7,7,7,7,7,7,7,7,7,7,7,7,5,5,4,4,4,2,4,7,6,7,4,7,1,3,4,5,1,4,1,2,1,4,2,2,2,1,2,2,1,1,2,1,1,1,1,2,5,4,3,3,3,4,3,6,5,3,5,5,7,6,7,7,7,7,7,6,6,5,7,7,6,NA,4,2,4,1,1,2,2,7,1,1,6,4,7,3,6,1,3,5,6,6,5,5,3,4,6,3,"Wearing certain types pf clothes - very colourful clothes, tight jeans or pants; wearing make-up, baking, knitting, household chores in general I would say.","To be honest, I have no idea. I have never really paid attention to this and hence I do not really know how a man can prove that he is a ""real man"". But I would probably say to some grand gesture or just do something the others can see, I feel like the fact that other people know about it or see it gives men the feeling of power and makes them feel in control and thus boosts their confidence.","I remember I often used to feel like that during PE classes at school as I was not very good at PE. However, it never seemed important to me to showcase my masculinity, it was never really my thing, so I did not do anything.",23,9," ",5,5,"7",2,0,8,"0",4,5," ",2,1," ",3,1,5," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",4,3,2,2,7,4,1,3,4.5,2.16666666666667,5.33333333333333,3.58333333333333,7,4.91666666666667,2.5,1.41666666666667,4.08333333333333,6.58333333333333,NA,4.75,4,1,1,1,0,1,0,0,0,0,1,1,0,1,2
"780",3,7,1,5,4,5,5,5,5,5,5,4,5,5,5,3,5,3,4,3,3,5,5,3,5,3,5,3,4,5,5,4,4,4,4,4,4,4,4,3,4,5,3,4,4,3,4,4,4,3,4,6,7,6,7,7,6,7,6,7,6,7,7,6,6,6,5,3,6,5,7,3,7,5,7,2,4,6,6,5,5,6,6,5,2,2,5,2,1,6,2,1,1,2,2,1,2,2,1,5,6,5,6,6,4,5,6,5,6,6,6,5,5,2,5,4,4,4,5,3,6,5,6,2,4,5,5,2,5,5,3,1,2,5,4,3,2,6,2,2,2,2,2,2,2,2,2,4,5,5,4,"Men should dedicate a dowry (marriage - portion) before marriage and if they divorce they should pay it. No matter how much is that initially, if it goes to the family court, men are forced to pay a minimum 110 gulden coines; if he is rich once, or as an installment. Nowadays, it becomes a kind of job for girls to marry and become rich!","-","-",34,3," ",10,1,"5",1,2,4,"0",3,5," ",2,1," ",4,1,1," ",0,0,0,0,0,0,0,0,0,0,0,0,1,"Persian",4,4,3,4,4,4,2,3,4.83333333333333,3.91666666666667,4.08333333333333,3.75,6.58333333333333,5.5,4.5,1.91666666666667,5.5,4.5,3.58333333333333,2.41666666666667,4.5,1,0,0,0,0,0,0,NA,NA,0,1,1,1,3
"781",3,7,1,6,6,7,6,6,6,6,6,6,5,6,7,2,3,2,2,2,4,2,5,2,2,3,6,5,5,3,6,5,5,6,6,7,3,5,7,2,4,4,4,4,4,3,4,4,4,2,4,6,6,6,7,7,6,7,7,6,6,7,7,5,6,3,4,4,3,4,6,6,4,4,6,6,4,5,6,5,5,5,5,5,4,4,5,3,1,2,2,2,1,3,2,2,5,2,2,4,4,3,5,3,4,4,4,4,5,5,5,5,5,5,5,3,3,6,6,4,5,3,4,5,2,2,3,3,1,2,2,2,2,2,3,5,2,5,3,3,3,3,2,5,5,5,5,5,4,4,5,"Showing overt affection for other men.","Probably be loud, obnoxious and ""laddish""","I've never really had an issue with my own masculinity. It's not a predominant feature of who I am so I've never felt challenged on that part.",32,6," ",9,1,"4",2,0,9,"0",1,1," ",1,1," ",0,2,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",2,4,2,3,6,3,2,3,6.08333333333333,2.91666666666667,5.25,3.58333333333333,6.5,4.58333333333333,4.91666666666667,2.25,4.16666666666667,4.5,2.41666666666667,3.83333333333333,4.5,1,1,1,0,1,0,0,0,0,0,0,1,1,2
"782",3,7,1,5,5,5,5,4,4,3,3,5,5,4,5,3,2,3,2,3,2,3,3,2,3,2,2,2,5,3,5,6,5,5,5,6,5,5,4,4,3,2,4,4,3,5,3,4,3,3,4,4,5,6,3,6,5,5,5,5,6,6,6,6,5,3,6,4,6,5,3,2,5,5,5,4,5,5,2,3,5,2,1,2,2,4,5,4,3,6,5,5,3,3,2,5,5,5,5,7,6,4,6,7,5,5,6,5,6,6,6,4,6,6,6,5,6,5,5,3,5,5,6,5,2,2,3,2,3,5,2,3,6,2,5,6,2,2,2,2,2,5,2,3,3,3,3,3,3,4,3," ballet dancing","be athletic  take care of family/women in his life","feeling down and not able to get over the issue   eventually it went away",23,8," ",8,0,"7",1,0,8,"0",1,1," ",3,1," ",4,2,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",2,6,4,2,5,4,1,3,4.41666666666667,2.5,4.66666666666667,3.5,5.16666666666667,4.58333333333333,3.33333333333333,4.25,5.75,5.16666666666667,3.33333333333333,2.91666666666667,3.25,1,1,1,0,1,0,0,0,0,0,1,0,1,2
"783",3,7,1,6,5,4,4,4,6,3,5,5,5,4,6,5,4,2,3,2,4,2,4,4,5,2,4,2,5,6,5,6,4,6,7,6,4,4,6,3,2,3,6,6,4,2,4,2,6,4,4,7,6,7,6,6,6,6,6,6,7,7,6,6,7,6,6,4,6,6,6,5,6,7,6,3,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,3,2,5,1,2,4,2,2,3,5,5,5,5,3,2,5,5,5,6,5,5,4,4,4,6,5,4,4,3,5,5,4,6,4,2,4,NA,3,3,2,5,6,5,2,3,5,3,2,3,2,6,4,5,6,2,6,NA,NA,NA,NA,"play basketball like cai xukun","get a decent job, buy an apartment/ a house and car, fully support the family","i cried in public when I got rejected by Cambridge  I beat up some kids only to regretted it later)",22,8," ",10,10,"7",1,NA,8,"0",3,1," ",1,1," ",3,2,1," ",0,1,0,0,0,0,0,0,0,0,0,0,0," ",3,4,5,5,5,4,2,3,4.75,3.41666666666667,5.08333333333333,3.83333333333333,6.33333333333333,5.91666666666667,2.08333333333333,2.41666666666667,4.5,4.41666666666667,NA,3.91666666666667,NA,1,1,0,0,0,1,0,1,1,0,1,1,1,3
"784",3,7,1,6,4,6,4,6,6,4,5,6,6,4,5,2,2,2,1,1,2,1,4,2,3,2,2,3,4,3,6,5,5,6,5,6,6,6,4,2,2,4,2,3,3,2,4,4,2,2,2,5,6,6,5,7,7,5,6,7,7,7,6,6,5,5,5,4,4,5,7,5,6,5,6,3,3,4,7,3,3,4,2,3,3,1,2,2,1,2,3,3,1,3,2,3,2,4,1,4,5,5,4,4,6,4,4,4,3,4,4,5,5,5,5,4,4,5,5,4,6,6,5,4,4,5,3,2,3,3,3,3,5,4,4,5,5,6,5,4,4,5,3,6,6,4,7,6,4,6,4,"Talking about emotions","Talk about women as possessions/sexual conquests","Try to deepen my voice when I spoke",20,6," ",8,2,"6",2,3,5,"0",1,1," ",1,1," ",0,1,5," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",5,3,4,5,5,4,2,3,5.16666666666667,2,4.91666666666667,2.66666666666667,6.16666666666667,5.25,3.16666666666667,2.25,4.25,4.91666666666667,3.58333333333333,5,5,1,1,1,0,1,0,0,0,0,1,1,1,1,3
"785",3,7,1,3,3,3,3,3,4,3,3,5,6,4,3,3,3,3,3,3,5,2,2,3,5,3,3,1,3,2,6,5,5,4,2,5,6,2,6,3,4,2,3,3,4,NA,6,3,5,2,4,7,7,6,7,7,7,7,7,7,6,7,7,5,6,7,7,7,7,7,7,5,7,5,7,2,3,2,4,5,3,1,3,1,2,1,4,3,1,3,2,3,1,2,1,2,2,4,2,5,5,4,6,5,4,6,6,5,5,6,7,6,6,6,6,6,6,6,6,6,7,6,6,3,3,2,3,2,1,2,2,3,7,2,2,3,1,1,2,3,3,7,4,3,3,1,3,6,5,7,7,"Harrassing women with ""complements"".  Telling women what to do when in a relationship.","Sports and agressiveness.","The boys changing room.  Played sports agressively to claim my superior masculinity.",21,6," ",NA,NA,"2",2,NA,8,"0",3,5," ",2,1," ",3,1,4," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",2,5,7,1,7,4,2,3,3.58333333333333,3.16666666666667,3.91666666666667,NA,6.83333333333333,6.41666666666667,2.58333333333333,2.16666666666667,5.33333333333333,6.08333333333333,2.66666666666667,2.83333333333333,6.25,1,1,1,0,1,0,0,0,0,1,1,1,1,3
"786",3,7,1,2,4,6,4,4,6,5,6,5,5,3,6,1,2,4,2,3,4,2,5,2,2,4,2,6,3,2,5,7,6,6,5,4,3,5,4,6,3,3,2,3,4,2,4,4,6,2,2,6,2,2,1,6,1,7,1,7,3,7,2,7,6,6,5,6,4,7,4,6,7,7,6,2,2,5,2,4,1,3,NA,2,2,2,2,4,2,2,2,1,2,3,2,2,6,2,4,5,7,7,6,5,6,6,7,6,6,6,6,5,6,5,6,2,2,5,6,5,6,2,6,2,4,2,6,2,6,4,2,5,5,3,5,3,1,1,2,3,2,3,2,2,5,1,4,3,2,4,3,"Painting nails, wearing make up.","Play sport. Talk about women.","Nothing. Didnt really care.",23,10," ",7,2,"8",3,0,9,"0",1,3," ",1,1," ",3,2,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",3,5,6,2,3,4,2,3,4.66666666666667,2.75,4.66666666666667,3.41666666666667,3.75,5.91666666666667,NA,2.66666666666667,6.08333333333333,4.66666666666667,3.83333333333333,2.41666666666667,3,1,1,1,0,1,0,0,0,0,0,1,1,1,3
